collection_date,Count_IAV,Positive_IAV,Concentration_IAV,Concentration_sub_IAV,Normalized_IAV,Normalized_sub_IAV,Count_RSV,Positive_RSV,Concentration_RSV,Concentration_sub_RSV,Normalized_RSV,Normalized_sub_RSV,Concentration_PMMoV
2023/5/1,6,2,3.128640834,2.842193614,-5.818882495,-6.252178046,6,1,3.331273318,2.80435389,-5.955763027,-6.289630632,9.09437166
2023/5/2,6,3,3.299353869,2.999161937,-6.008738675,-6.138876842,6,2,3.516876417,2.971605475,-5.725868479,-6.166279682,9.138038779
2023/5/3,6,1,3.375299109,2.811691522,-5.872674157,-6.183529585,6,4,3.1751044,3.016392935,-5.848790045,-5.978683132,8.995221107
2023/5/4,6,0,,2.698970004,,-6.413526841,6,3,3.666473918,3.182721961,-5.416102143,-5.929821292,9.112496845
2023/5/5,6,2,3.211594322,2.869844777,-5.950526322,-6.117017215,6,4,3.342489981,3.127983322,-5.634117972,-5.858600082,8.986861991
2023/5/6,6,3,3.179445784,2.939207894,-5.729698927,-6.007062564,6,3,3.3224501,3.010710052,-5.580702603,-5.935500513,8.946270459
2023/5/7,6,0,,2.698970004,,-6.212951092,6,3,3.238679713,2.968824859,-5.676464878,-5.942631383,8.911921096
2023/5/8,6,1,3.073453522,2.761383924,-6.256960251,-6.284484792,6,4,3.137631139,2.991410761,-5.960246628,-6.054505575,9.045868715
2023/5/9,6,2,3.102152372,2.833364127,-6.092997172,-6.095031112,6,3,3.627959032,3.163464518,-5.594672864,-5.764472459,8.928395239
2023/5/10,6,1,3.207438786,2.783714801,-6.045414245,-6.156753463,6,2,3.342196431,2.913378813,-5.641780996,-6.027137283,8.940468264
2023/5/11,6,2,3.244317616,2.880752541,-5.808171628,-6.08847451,6,5,3.32417454,3.219973784,-5.665870743,-5.749504827,8.969227051
2023/5/12,6,4,3.142288109,2.994515408,-5.77168821,-5.994464763,6,2,3.285603839,2.894514616,-5.5940773,-6.094112512,8.98898017
2023/5/13,6,1,2.978914676,2.74562745,-6.000178225,-6.188404281,6,3,3.237349285,2.968159645,-5.718534238,-5.965331355,8.934031731
2023/5/14,6,1,3.060749984,2.759266668,-6.126770737,-6.201132939,6,4,3.177632794,3.018078531,-5.811428926,-5.942194252,8.960399607
2023/5/15,6,1,3.346583972,2.806905666,-5.714113869,-6.2195711,6,2,3.438523385,2.945487798,-5.398627093,-6.08127804,9.026476766
2023/5/16,6,4,3.239768982,3.059502656,-5.812680017,-5.894098765,6,3,3.144719218,2.921844611,-5.811983052,-6.031607219,8.953601422
2023/5/17,6,2,3.117624951,2.838521653,-5.978937348,-6.173604787,6,3,3.503004325,3.100987164,-5.534089715,-5.910783106,9.012126441
2023/5/18,6,1,3.446419225,2.823544874,-5.81125935,-6.244994029,6,6,3.397974522,3.397974522,-5.670732778,-5.670732778,9.068538903
2023/5/19,6,4,3.192284229,3.027846154,-5.822763319,-6.034288437,6,3,3.36935345,3.034161727,-5.685840151,-6.027826369,9.062134591
2023/5/20,6,1,3.341981313,2.806138556,-5.804146723,-6.185037022,6,3,3.378356636,3.03866332,-5.731554859,-5.952138115,8.991175577
2023/5/21,6,1,3.129764663,2.770769114,-6.171265333,-6.328461174,6,5,3.219443942,3.132698285,-5.913716269,-5.966036786,9.099230288
2023/5/22,6,2,2.981771427,2.793237145,-6.067870297,-6.214996549,6,5,3.320450685,3.216870571,-5.665009629,-5.791684915,9.008233695
2023/5/23,6,2,3.037053743,2.811664584,-5.970391254,-6.179445781,6,4,3.24442314,3.062605428,-5.70502648,-5.928211053,8.991110365
2023/5/24,6,0,,2.698970004,,-6.348367932,6,4,3.164574361,3.009372909,-5.941160632,-6.037891064,9.047337937
2023/5/25,6,2,3.15342756,2.850455856,-5.925482082,-6.135129783,6,2,4.059971173,3.15263706,-4.912969533,-5.832962916,8.985585639
2023/5/26,6,2,3.163892269,2.853944093,-5.6780125,-6.114821021,6,4,3.2488059,3.065527268,-5.727054846,-5.903056477,8.968765114
2023/5/27,6,2,3.285211472,2.894383827,-5.563222168,-6.016556387,6,1,3.411546378,2.817732733,-5.219134825,-6.093361193,8.910940213
2023/5/28,6,1,3.097356844,2.765367811,-5.474351988,-6.215737276,6,3,3.329427919,3.014198962,-5.449084497,-5.966662321,8.981105087
2023/5/29,6,2,3.17374709,2.857229033,-5.820086042,-6.031696043,6,1,3.171649697,2.777749953,-5.830231889,-6.1115927,8.888925076
2023/5/30,6,4,3.205100781,3.036390522,-5.768406178,-5.969205537,6,3,3.166833524,2.932901764,-5.942961418,-6.072522333,9.005596059
2023/5/31,6,2,3.225039537,2.874326515,-5.744470351,-6.164423934,6,3,3.428683487,3.063826746,-5.501549795,-5.97484578,9.038750449
