date,count,positive,concentration,substitution,low_7_a,med_7_a,upr_7_a,low_7_s,med_7_s,upr_7_s,low_7_i,med_7_i,upr_7_i
2022/3/3,5,1,2.955726108,2.750321225,3.120413798,3.20869107,3.286759972,2.841474389,2.91217578,2.982834777,3.088658361,3.178403026,3.261169451
2022/3/4,5,2,3.349935192,2.959356079,3.125206608,3.212516963,3.289670579,2.842068098,2.912865945,2.983252367,3.093594516,3.182575946,3.264742236
2022/3/5,5,2,3.149262316,2.879086929,3.130591497,3.216447864,3.292679109,2.843294508,2.914152263,2.984490792,3.098976687,3.187175631,3.26852117
2022/3/6,5,0,NA,2.698970004,3.136190602,3.220689996,3.296171901,2.845238797,2.91621905,2.986474002,3.105166938,3.192198352,3.272863682
2022/3/7,5,2,2.992426379,2.816352554,3.142578112,3.225405678,3.299805198,2.848323605,2.919157645,2.989477853,3.111964413,3.197847034,3.277802308
2022/3/8,5,2,3.635047318,3.07340093,3.148796556,3.230369024,3.303767696,2.851965292,2.922879743,2.99318456,3.118744402,3.204119091,3.283618691
2022/3/9,5,3,3.481770423,3.168650256,3.155731753,3.235769667,3.308035686,2.856459564,2.927330921,2.997535768,3.126919422,3.211061432,3.289892392
2022/3/10,5,1,3.247749699,2.808725943,3.16287133,3.24170632,3.312917706,2.861327046,2.932522073,3.002863095,3.135343628,3.218531763,3.297031486
2022/3/11,5,4,2.994205223,2.935158179,3.170535435,3.248018923,3.318200778,2.8671991,2.938575703,3.00908789,3.14477614,3.226999562,3.304421735
2022/3/12,5,2,3.077425339,2.850352138,3.178464971,3.254759715,3.323993127,2.874267929,2.945636983,3.016237123,3.155587205,3.236027524,3.312327054
2022/3/13,5,2,3.250974256,2.919771705,3.186937434,3.262171416,3.33039338,2.882354614,2.953756731,3.024175424,3.165653275,3.24531928,3.321419369
2022/3/14,5,1,3.072150521,2.773606108,3.196059703,3.269828057,3.337169294,2.891529975,2.962928347,3.033332816,3.175887499,3.255214689,3.330249568
2022/3/15,5,3,3.346341037,3.087392624,3.205678852,3.277985301,3.344312246,2.9014958,2.973126354,3.043717971,3.187634493,3.265419546,3.340181718
2022/3/16,5,4,3.280310826,3.164042662,3.215191188,3.286448142,3.351902954,2.912555096,2.984291618,3.054580901,3.198476677,3.275465438,3.350021916
2022/3/17,5,2,3.360864419,2.96372777,3.225106923,3.294997628,3.359698853,2.924356483,2.996269587,3.066803443,3.210116144,3.285752523,3.359414454
2022/3/18,5,3,3.314936563,3.068549939,3.235110826,3.303902551,3.367819981,2.93745266,3.009249614,3.079808154,3.220847672,3.295813606,3.369516107
2022/3/19,5,3,3.302974402,3.061372643,3.245513649,3.313071015,3.37619155,2.951260802,3.023108028,3.09365792,3.231258522,3.305389087,3.379041947
2022/3/20,5,1,3.148292496,2.788834503,3.256214939,3.322588286,3.384822458,2.965991156,3.038062221,3.108210945,3.242029268,3.315495596,3.388384358
2022/3/21,5,3,3.270943186,3.042153913,3.267407254,3.332529979,3.393741078,2.98233372,3.054251477,3.124303535,3.252911729,3.325263856,3.397594809
2022/3/22,5,2,3.295866342,2.93772854,3.27898986,3.342845134,3.40304916,2.999835941,3.07141036,3.141535709,3.264096135,3.335321622,3.406743318
2022/3/23,5,4,3.32609323,3.200668585,3.291268816,3.353577653,3.412936522,3.018275433,3.08971082,3.159684225,3.274827878,3.345120902,3.41586188
2022/3/24,5,3,3.158545422,2.974715255,3.303841028,3.364543307,3.422851428,3.037656646,3.108921988,3.178903963,3.285421277,3.354515994,3.424910616
2022/3/25,5,2,3.494246582,3.017080636,3.316407592,3.375729757,3.433294477,3.057815068,3.128714685,3.198888353,3.295854876,3.364013523,3.433420286
2022/3/26,5,4,3.180855162,3.084478131,3.329101441,3.38721191,3.443971322,3.078648879,3.149119959,3.21955833,3.305632095,3.373488105,3.441756164
2022/3/27,5,4,3.243615433,3.134686347,3.341685726,3.398686672,3.454879098,3.099294864,3.169808078,3.240441874,3.315693018,3.382525511,3.450194567
2022/3/28,5,3,3.409810183,3.125474112,3.354022355,3.410108337,3.46577492,3.120013769,3.190405345,3.261442372,3.325130348,3.391348474,3.457992534
2022/3/29,5,5,3.615164738,3.615164738,3.365814496,3.421218711,3.476269795,3.140124303,3.210428348,3.281660782,3.333660044,3.399305659,3.465931568
2022/3/30,5,4,3.355562449,3.22424396,3.376970904,3.431605619,3.486431911,3.159366751,3.229625556,3.301240997,3.340493611,3.406198848,3.473033476
2022/3/31,4,4,3.569508768,3.569508768,3.387050271,3.441253656,3.495884864,3.177245506,3.247754419,3.319398645,3.346187591,3.412180005,3.479242816
2022/4/1,5,5,3.435938543,3.435938543,3.396433366,3.450346222,3.504603385,3.19449909,3.264804516,3.336320938,3.351161239,3.417443422,3.484759747
2022/4/2,5,4,3.338697947,3.210752358,3.40497761,3.458677414,3.512862893,3.210453565,3.280848246,3.352200307,3.355278319,3.422137207,3.488746825
2022/4/3,4,3,3.224136833,3.092845125,3.412969497,3.466599889,3.520823534,3.22577325,3.296200245,3.367425418,3.359720572,3.426259843,3.493199244
2022/4/4,5,5,3.345507526,3.345507526,3.420495173,3.474236923,3.528377237,3.240608126,3.311130319,3.382293395,3.364059483,3.430287533,3.497847453
2022/4/5,5,4,3.379219312,3.24316945,3.4280117,3.481754992,3.535922845,3.255151438,3.325567662,3.396609427,3.367106206,3.434540996,3.502107074
2022/4/6,4,3,3.635564552,3.401415915,3.435374284,3.489189929,3.543389639,3.269314771,3.339759492,3.410809504,3.372205525,3.438870944,3.50679127
2022/4/7,5,4,3.357512162,3.22580373,3.442909327,3.496727931,3.55101643,3.283250192,3.353627611,3.424677094,3.376411956,3.443637223,3.51196886
2022/4/8,5,5,3.501074507,3.501074507,3.450750209,3.504354378,3.558608675,3.296906667,3.367208474,3.438166556,3.381437742,3.448530965,3.516726743
2022/4/9,5,5,3.256441431,3.256441431,3.458482379,3.512039722,3.566128185,3.310369628,3.380567557,3.451357644,3.386885208,3.453678255,3.521600313
2022/4/10,5,3,3.622676776,3.253194068,3.466444127,3.519974751,3.573820754,3.323771313,3.393789848,3.464513983,3.392239867,3.459102826,3.526175449
2022/4/11,5,4,3.631806294,3.445239036,3.474514701,3.527903477,3.581579264,3.336809937,3.406814786,3.47773437,3.397981179,3.464094395,3.531232791
2022/4/12,5,5,3.506442559,3.506442559,3.482466031,3.535707517,3.589286089,3.349416385,3.419418894,3.490293608,3.40254962,3.46916991,3.535874952
2022/4/13,5,4,3.542947318,3.374151855,3.490343598,3.543300218,3.596912887,3.361594126,3.431538618,3.502369008,3.408125928,3.473912757,3.540100923
2022/4/14,5,5,3.654138829,3.654138829,3.497819942,3.550696731,3.604241315,3.373098491,3.443116154,3.513809967,3.412636143,3.4780405,3.543624104
2022/4/15,5,5,3.55906116,3.55906116,3.504934844,3.557839863,3.611181942,3.383891611,3.454072542,3.524752185,3.416637389,3.481674509,3.547081212
2022/4/16,5,4,3.370422016,3.236131613,3.512021226,3.564740518,3.618026126,3.394387674,3.464469928,3.535477453,3.420423111,3.485099141,3.550328624
2022/4/17,5,4,3.4870228,3.329412241,3.518825345,3.571511847,3.624830405,3.404497295,3.474553357,3.545750765,3.423712572,3.488279526,3.553501839
2022/4/18,5,5,3.682368277,3.682368277,3.525498932,3.578149144,3.631405952,3.414011573,3.484285077,3.555455765,3.426320745,3.491328213,3.556404147
2022/4/19,5,5,3.496776418,3.496776418,3.531787856,3.584504527,3.637763674,3.42319009,3.493297379,3.564630581,3.42859443,3.494240911,3.559779171
2022/4/20,5,4,3.65916425,3.467125401,3.537787973,3.590545233,3.644035996,3.431691438,3.501854009,3.573261856,3.431146883,3.497111301,3.562461877
2022/4/21,5,5,3.460469456,3.460469456,3.543507393,3.596240145,3.649858922,3.439870923,3.509816648,3.581013164,3.433654034,3.500013296,3.565426961
2022/4/22,5,5,3.618412988,3.618412988,3.548913153,3.60162692,3.65530844,3.447265645,3.517376415,3.588282482,3.4362198,3.503186277,3.569214152
2022/4/23,5,5,3.624072567,3.624072567,3.553951422,3.606674314,3.660537221,3.454155021,3.524234144,3.595146427,3.438919329,3.506422996,3.572833339
2022/4/24,5,4,3.581640038,3.405106031,3.558501611,3.611365641,3.665418806,3.460338307,3.530593285,3.601488392,3.441437281,3.509560774,3.576511417
2022/4/25,5,5,3.409520183,3.409520183,3.562713999,3.615645184,3.669851995,3.46612915,3.53650641,3.60738755,3.444834688,3.513056436,3.580128429
2022/4/26,5,4,3.588515007,3.410606007,3.566683364,3.619625982,3.673920986,3.471346662,3.541954683,3.612685576,3.44863105,3.516869883,3.583890975
2022/4/27,5,5,3.63182447,3.63182447,3.569944206,3.6230735,3.677447013,3.476121882,3.546640608,3.617494329,3.452596014,3.52040556,3.587746051
2022/4/28,5,5,3.787532808,3.787532808,3.572731148,3.625904684,3.680387059,3.479935823,3.550544218,3.621330994,3.455875967,3.523800195,3.591245723
2022/4/29,5,5,3.722268827,3.722268827,3.574960741,3.627904383,3.682575905,3.482893744,3.553496519,3.624318521,3.459018771,3.526950205,3.594652158
2022/4/30,5,4,3.698489933,3.498585947,3.576136393,3.629210681,3.683911012,3.484899433,3.555605744,3.626259083,3.462285066,3.529525327,3.596791759
2022/5/1,5,5,3.664296671,3.664296671,3.576765861,3.629846985,3.684489311,3.486309969,3.55698776,3.627207,3.464985167,3.531631346,3.598954507
2022/5/2,5,5,3.462297993,3.462297993,3.576899793,3.629824037,3.684644353,3.487038377,3.557686506,3.628006731,3.467033787,3.533834234,3.60088553
2022/5/3,5,4,3.649290313,3.459226252,3.576394733,3.629483948,3.684252538,3.487330077,3.558060423,3.628178148,3.468925191,3.535683429,3.602467679
2022/5/4,5,4,3.726065328,3.520646263,3.575692017,3.628879989,3.683385707,3.487595736,3.558153635,3.628001757,3.471412319,3.537636991,3.6041024
2022/5/5,4,4,3.731877757,3.731877757,3.574612082,3.627924423,3.682462738,3.487181109,3.558047712,3.627800146,3.473181172,3.539406614,3.605807281
2022/5/6,5,5,3.686420153,3.686420153,3.573276444,3.626838602,3.681420648,3.48678159,3.557726385,3.627524121,3.47504366,3.541194646,3.607440423
2022/5/7,5,5,3.619375033,3.619375033,3.571988272,3.625744009,3.680548379,3.486140835,3.557433985,3.627475745,3.476979216,3.543393097,3.609294555
2022/5/8,5,5,3.527285272,3.527285272,3.570616178,3.624842919,3.679734643,3.485580171,3.55741291,3.627656543,3.479369298,3.545712152,3.612029037
2022/5/9,5,5,3.47868001,3.47868001,3.569841573,3.624465003,3.679633922,3.485757778,3.558037573,3.628283084,3.482126482,3.548892915,3.615669199
2022/5/10,5,4,3.476812521,3.321244017,3.570050513,3.624921108,3.679944652,3.487183375,3.559590121,3.630083296,3.486038624,3.552940645,3.619878563
2022/5/11,5,4,3.513703148,3.350756519,3.571100382,3.626266448,3.68150111,3.489566169,3.562298039,3.633102233,3.490715201,3.558250092,3.625040014
2022/5/12,5,5,3.428626716,3.428626716,3.573317837,3.628655645,3.683860225,3.493379911,3.566126702,3.636832421,3.497356299,3.564799349,3.631471965
2022/5/13,5,5,3.550575964,3.550575964,3.5765754,3.631988091,3.687174333,3.498363262,3.571172294,3.641789106,3.50475187,3.572503208,3.638896189
2022/5/14,5,5,3.629679298,3.629679298,3.580826464,3.636173199,3.691445611,3.504397239,3.577010449,3.647574494,3.513601149,3.580771599,3.647201767
2022/5/15,5,5,3.812747582,3.812747582,3.585720804,3.640917718,3.696255611,3.511015975,3.583301693,3.653894452,3.522967801,3.589765229,3.656512838
2022/5/16,5,5,3.466944713,3.466944713,3.591185542,3.646031727,3.701247905,3.517996969,3.589978976,3.660521998,3.533057532,3.598997615,3.666123101
2022/5/17,5,5,3.504331506,3.504331506,3.596915629,3.651686426,3.706808495,3.525469906,3.596907263,3.667386793,3.54397119,3.608919142,3.675787577
2022/5/18,5,5,3.70452101,3.70452101,3.603090472,3.657707984,3.712644882,3.532763755,3.604064546,3.6746153,3.553694597,3.61898302,3.685659003
2022/5/19,5,5,3.766894406,3.766894406,3.609512313,3.663813044,3.718848724,3.5400436,3.611256513,3.681588767,3.564175251,3.629305706,3.696185039
2022/5/20,6,6,3.745194439,3.745194439,3.615833581,3.670009296,3.724998614,3.547238399,3.618254265,3.688832931,3.574310791,3.639416153,3.706161475
2022/5/21,6,6,3.509983661,3.509983661,3.622366263,3.676356467,3.731422346,3.554301793,3.625065295,3.695892068,3.584681721,3.649337714,3.716669225
