"","date","count","positive","concentration","substitution","low_7_a","med_7_a","upr_7_a"
"48","2022/7/2",0,0,NA,NA,3.23046902628124,3.47740845835687,3.6821318745411
"49","2022/7/3",0,0,NA,NA,3.23631011876584,3.48176233739261,3.68545255569825
"50","2022/7/4",0,0,NA,NA,3.24088031213169,3.48555219564501,3.69085005150521
"51","2022/7/5",2,0,NA,2.698970004,3.2451259527087,3.48845136117148,3.69195012565101
"52","2022/7/6",2,1,4.356862881,3.527916443,3.24988037546216,3.4904059780042,3.69500779353556
"53","2022/7/7",2,0,NA,2.698970004,3.25294529575187,3.49279815966514,3.69606905508281
"54","2022/7/8",0,0,NA,NA,3.25793184708683,3.49340074294208,3.69563796831697
"55","2022/7/9",0,0,NA,NA,3.25689419754436,3.49418162374396,3.69567748833519
"56","2022/7/10",0,0,NA,NA,3.25707887651084,3.49458242496552,3.69736769907123
"57","2022/7/11",2,0,NA,2.698970004,3.25782145334335,3.4954766052488,3.69738320182485
"58","2022/7/12",2,1,3.502724198,3.100847101,3.25615000815195,3.49481997194652,3.69505794923999
"59","2022/7/13",2,0,NA,2.698970004,3.25391848492424,3.49516730861618,3.6948179228376
"60","2022/7/14",0,0,NA,NA,3.25167855799466,3.49287831453037,3.69650485571786
"61","2022/7/15",0,0,NA,NA,3.24787716544077,3.49137803906801,3.69668018967365
"62","2022/7/16",0,0,NA,NA,3.2457010237196,3.48999709049926,3.69559222728935
"63","2022/7/17",0,0,NA,NA,3.24570652236097,3.48910508791003,3.69286465715735
"64","2022/7/18",2,0,NA,2.698970004,3.24751271802642,3.48701413550192,3.690709667154
"65","2022/7/19",2,0,NA,2.698970004,3.24634903078491,3.48409176018779,3.68844886131854
"66","2022/7/20",2,0,NA,2.698970004,3.24229821346837,3.48289390770521,3.68659425707884
"67","2022/7/21",0,0,NA,NA,3.24178471512706,3.48129468991947,3.68487184401518
"68","2022/7/22",0,0,NA,NA,3.24146104625629,3.4801754340823,3.68282365578343
"69","2022/7/23",0,0,NA,NA,3.23583189331674,3.47890049487646,3.68114456529433
"70","2022/7/24",0,0,NA,NA,3.23146213595465,3.47783203801812,3.68103989683937
"71","2022/7/25",2,1,3.597908342,3.148439173,3.22947464313839,3.47613970115548,3.68035001815482
"72","2022/7/26",1,0,NA,2.698970004,3.22859473270121,3.47671653630057,3.67977044329351
"73","2022/7/27",2,0,NA,2.698970004,3.22799784093738,3.47682970405285,3.67931525312122
"74","2022/7/28",0,0,NA,NA,3.2259949989823,3.47682920811419,3.67698083798661
"75","2022/7/29",0,0,NA,NA,3.22289249051284,3.47683101861888,3.67620142734331
"76","2022/7/30",0,0,NA,NA,3.22480408829699,3.47728390401747,3.67591218441653
"77","2022/7/31",0,0,NA,NA,3.22629403392626,3.47763538599762,3.67318865516836
"78","2022/8/1",2,0,NA,2.698970004,3.23007069758447,3.47895047554049,3.67664941203724
