"","date","count","positive","concentration","substitution","low_7_a","med_7_a","upr_7_a"
"283","2022/10/10",6,6,4.339686556,4.339686556,4.21482396445646,4.27821926894195,4.34329197371524
"284","2022/10/11",6,6,4.21379835,4.21379835,4.23063063841711,4.2950005401207,4.35878011043128
"285","2022/10/12",6,6,4.292016511,4.292016511,4.24587181035302,4.31022769822037,4.37487318643435
"286","2022/10/13",6,6,4.424238891,4.424238891,4.26109089095785,4.32520309268218,4.38973498221351
"287","2022/10/14",6,6,4.30665656,4.30665656,4.27606476785623,4.34012658795641,4.40416988092983
"288","2022/10/15",6,6,4.368646289,4.368646289,4.29030067035448,4.35393392069941,4.41708902502713
"289","2022/10/16",6,6,4.318638988,4.318638988,4.30414478774762,4.36788348287148,4.43180835721848
"290","2022/10/17",6,6,4.316732842,4.316732842,4.3183557147133,4.38188161898675,4.4458023895668
"291","2022/10/18",6,6,4.27407898,4.27407898,4.33228489020753,4.39557424839602,4.4597086923357
"292","2022/10/19",6,6,4.422807386,4.422807386,4.34563656976654,4.40958653713864,4.47412007353324
"293","2022/10/20",6,6,4.438948315,4.438948315,4.3598857482424,4.42364633269266,4.48795734883192
"294","2022/10/21",6,6,4.448492094,4.448492094,4.37503783301383,4.43742680192602,4.50082312688401
"295","2022/10/22",6,6,4.376905328,4.376905328,4.38799970852943,4.45099080756055,4.51572163728032
"296","2022/10/23",6,6,4.441178641,4.441178641,4.40220266576075,4.46439329280407,4.52769565548466
"297","2022/10/24",6,6,4.574513269,4.574513269,4.41553085590632,4.47771840445719,4.54102432657932
"298","2022/10/25",6,6,4.602331053,4.602331053,4.42769383406754,4.49015993809811,4.5531427863449
"299","2022/10/26",6,6,4.479461932,4.479461932,4.43865884593594,4.50259339338068,4.56576777561068
"300","2022/10/27",6,6,4.633543306,4.633543306,4.45014151895049,4.51462185485539,4.57716748879612
"301","2022/10/28",6,6,4.327560252,4.327560252,4.46087797836807,4.5258529352062,4.59041281912051
"302","2022/10/29",6,6,4.45420973,4.45420973,4.47298630076862,4.53580154250814,4.60109787480849
"303","2022/10/30",6,6,4.555682861,4.555682861,4.48297878913467,4.54650572052093,4.61146182641346
"304","2022/10/31",5,5,4.743215341,4.743215341,4.49214473947361,4.55588203533989,4.6221629161735
"305","2022/11/1",6,6,4.674626944,4.674626944,4.50114970276389,4.56511579104401,4.63037479197141
"306","2022/11/2",6,6,4.603488094,4.603488094,4.50961399943592,4.57358535273324,4.63832779120015
"307","2022/11/3",6,6,4.583178939,4.583178939,4.51708919763813,4.58084981880769,4.64622598061669
"308","2022/11/4",6,6,4.654079995,4.654079995,4.52444657796306,4.58781605615828,4.65162214838625
"309","2022/11/5",6,6,4.53876693,4.53876693,4.5311201204073,4.59439630711987,4.65656260273019
"310","2022/11/6",5,5,4.681996297,4.681996297,4.53723016643754,4.60027094279744,4.66249805960339
"311","2022/11/7",6,6,4.68314126,4.68314126,4.54135625672424,4.60495802895867,4.66755461766202
"312","2022/11/8",6,6,4.63351821,4.63351821,4.54578403026902,4.6093326677651,4.67124532559876
"313","2022/11/9",6,6,4.453907694,4.453907694,4.55028042800075,4.61311623184941,4.67553684494934
"314","2022/11/10",6,6,4.728857917,4.728857917,4.55373775409565,4.6171480284874,4.67927944029738
"315","2022/11/11",6,6,4.581209907,4.581209907,4.55796220268827,4.62113597379736,4.68361868915613
"316","2022/11/12",6,6,4.645591764,4.645591764,4.56123962395589,4.62524928254522,4.68749641743316
"317","2022/11/13",6,6,4.545672259,4.545672259,4.56471272243166,4.62928201358929,4.6917363284039
"318","2022/11/14",6,6,4.663140475,4.663140475,4.56845444368572,4.63347989331318,4.69593130077089
