Collection_Date,site_name,Plant,PMMoV_gc_g_dry_weight,PMMoV_gc_g_dry_weight_UCI,PMMoV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight,RSV_gc_g_dry_weight_LCI,RSV_gc_g_dry_weight_UCI,bcov_recovery
2023/5/19,MDWASD North District WWTF,"North Miami, FL",175712379.2,182642412.6,169094326.3,4266.662505,2409.807307,6281.937088,1.016
2023/5/22,MDWASD North District WWTF,"North Miami, FL",171311219.3,175823469.7,166803424,0,0,0,0.284
2023/5/24,MDWASD North District WWTF,"North Miami, FL",214767446.5,275360183.5,160911051.4,1525.812355,0,2991.469454,0.305
2023/5/26,MDWASD North District WWTF,"North Miami, FL",140919291.2,146369501.7,135472844.5,0,0,0,0.584
2023/5/30,MDWASD North District WWTF,"North Miami, FL",94225457.7,99369657.9,89249766.95,0,0,0,0.511
2023/5/31,MDWASD North District WWTF,"North Miami, FL",52964760.91,55479082.36,50451856.34,0,0,0,1.416
2023/6/2,MDWASD North District WWTF,"North Miami, FL",84857502.98,117061457.6,62248454.89,0,0,0,1.222
2023/6/5,MDWASD North District WWTF,"North Miami, FL",101853913.9,105562163.6,98148352.13,0,0,0,0.788
2023/6/7,MDWASD North District WWTF,"North Miami, FL",98794824.31,103032328.7,94560622.64,0,0,0,0.77
2023/6/9,MDWASD North District WWTF,"North Miami, FL",42946673.79,44673463.14,41221077.67,0,0,0,0.647
2023/6/12,MDWASD North District WWTF,"North Miami, FL",65921761.9,69255844.67,62654881.02,0,0,0,0.487
2023/6/14,MDWASD North District WWTF,"North Miami, FL",563499819,593724121.6,531095854.5,0,0,0,1.073
2023/6/16,MDWASD North District WWTF,"North Miami, FL",125462539.1,132633096.2,117844645.2,0,0,0,0.794
2023/6/19,MDWASD North District WWTF,"North Miami, FL",278310079,286093560,270534663.1,6052.968813,4070.657213,8465.96957,0.621
2023/6/21,MDWASD North District WWTF,"North Miami, FL",292918248.3,301614872.1,284879065.1,2001.082812,1016.397705,3196.267769,0.807
2023/6/23,MDWASD North District WWTF,"North Miami, FL",62631671.69,65491222.95,59773721.31,0,0,0,1.126
2023/6/26,MDWASD North District WWTF,"North Miami, FL",198179875.8,206334990.5,190577308.8,0,0,0,0.976
2023/6/28,MDWASD North District WWTF,"North Miami, FL",195211369.8,201705184.1,188371555.2,2643.498603,1588.199069,4026.095306,0.789
2023/6/30,MDWASD North District WWTF,"North Miami, FL",89739881.12,92859849.42,86622364.5,0,0,0,0.639
2023/7/3,MDWASD North District WWTF,"North Miami, FL",44660216.69,46768478.68,42553157.43,1203.076497,616.4748528,1921.632484,1.254
2023/7/5,MDWASD North District WWTF,"North Miami, FL",36948376.56,38692543.86,35205121.3,0,0,0,0.571
2023/7/7,MDWASD North District WWTF,"North Miami, FL",477393054.3,509833066.7,448366378.9,2937.595653,1801.318176,4474.009225,0.574
2023/7/10,MDWASD North District WWTF,"North Miami, FL",91893226.88,95462126.37,87994302.71,2989.90173,1464.862748,4617.076358,0.403
2023/7/12,MDWASD North District WWTF,"North Miami, FL",106835344.4,115784759.1,97222894.46,839.9164804,277.1971458,1449.998943,0.968
2023/7/14,MDWASD North District WWTF,"North Miami, FL",156914443.6,170941022.2,143236906.4,0,0,0,1.354
2023/7/17,MDWASD North District WWTF,"North Miami, FL",100237910,104552750.3,95925576.32,0,0,0,0.773
2023/7/19,MDWASD North District WWTF,"North Miami, FL",91613160.78,106229478.7,77268096.84,1399.823108,727.4364449,2396.521197,0.763
2023/7/21,MDWASD North District WWTF,"North Miami, FL",88246837.23,91152683.18,85228551.61,776.1375379,403.3304031,1328.759066,0.951
2023/7/24,MDWASD North District WWTF,"North Miami, FL",105342715.5,116660282,94418880.52,725.9512041,234.2392265,1242.839439,1.182
2023/7/26,MDWASD North District WWTF,"North Miami, FL",93450692.73,99154319.89,87840430.23,2493.827752,1661.227441,3566.93625,0.915
2023/7/28,MDWASD North District WWTF,"North Miami, FL",94177661.73,97142428.04,91141468.99,4126.86083,2169.073635,6038.906195,1.412
2022/11/28,City of Dover Wastewater Treatment Facility,"Dover, NH",115610289,130868183.8,98964895.17,60903.2348,52871.83685,69710.66513,1.078
2022/12/1,City of Dover Wastewater Treatment Facility,"Dover, NH",473237162.8,488992432.8,457494901.3,151702.1199,127952.0266,200166.683,1.06
2022/12/5,City of Dover Wastewater Treatment Facility,"Dover, NH",452580566.4,484113769.6,420651719.8,188575.2361,167793.1892,208290.1849,1.263
2022/12/6,City of Dover Wastewater Treatment Facility,"Dover, NH",114190768.6,124483183.9,104840665.5,36534.14775,31008.25703,42681.55125,1.022
2022/12/8,City of Dover Wastewater Treatment Facility,"Dover, NH",333710750.1,376193834.7,294191261.6,46944.71914,37966.35481,56545.40895,1.484
2022/12/12,City of Dover Wastewater Treatment Facility,"Dover, NH",283544381.5,295682811.7,271413453.5,96534.31177,84247.68845,109963.2382,1.339
2022/12/14,City of Dover Wastewater Treatment Facility,"Dover, NH",262372179.9,276885300.9,247866755,97620.28679,77046.18013,117553.0199,0.781
2022/12/15,City of Dover Wastewater Treatment Facility,"Dover, NH",183783875.8,192941560.5,174631591.2,184263.5826,162423.232,203564.9617,1.111
2022/12/19,City of Dover Wastewater Treatment Facility,"Dover, NH",250190679.8,266460716,234228711.7,83216.15778,70999.26041,94192.0223,1.454
2022/12/21,City of Dover Wastewater Treatment Facility,"Dover, NH",231660642.7,247377031.7,216411722.2,77802.41692,59530.70396,94054.00652,0.884
2022/12/22,City of Dover Wastewater Treatment Facility,"Dover, NH",6046469455,6173611111,5913476563,86225.51847,75607.40576,97795.91914,1.403
2022/12/27,City of Dover Wastewater Treatment Facility,"Dover, NH",177080281.5,186963097,166446718.9,44488.32176,34384.29442,56357.28237,1.159
2023/1/3,City of Dover Wastewater Treatment Facility,"Dover, NH",262191000.3,272657720.7,251468545,21142.48276,14954.92219,27438.57357,0.562
2023/1/4,City of Dover Wastewater Treatment Facility,"Dover, NH",316188918.5,328310139.9,304076942.4,22232.00737,14038.40383,30245.36648,1.072
2023/1/5,City of Dover Wastewater Treatment Facility,"Dover, NH",290166234.3,302025972.4,278313996.4,13719.51364,8672.340593,19188.73503,1.458
2023/1/9,City of Dover Wastewater Treatment Facility,"Dover, NH",149191155.4,157068785.3,140321163.3,21337.17316,14153.24211,28045.48327,1.384
2023/1/12,City of Dover Wastewater Treatment Facility,"Dover, NH",250347168,261329318.5,239372233.1,16903.73951,11907.7354,22272.44483,1.019
2023/1/17,City of Dover Wastewater Treatment Facility,"Dover, NH",360293022.5,383179440.3,337701224.1,8888.531031,5920.957469,12713.34384,1.441
2023/1/18,City of Dover Wastewater Treatment Facility,"Dover, NH",112049535.8,119195075.5,104907006.6,6200.017692,3560.332565,9903.087272,1.16
2023/1/19,City of Dover Wastewater Treatment Facility,"Dover, NH",219006347.6,243878975.4,195088180.4,19515.13026,14586.61966,25446.62447,0.738
2023/1/24,City of Dover Wastewater Treatment Facility,"Dover, NH",381383017.9,451523747.6,310208154.2,68653.54568,59053.57996,79242.42625,1.173
2023/1/26,City of Dover Wastewater Treatment Facility,"Dover, NH",204658843.5,211938539.7,197384604.1,7268.186071,4968.330226,10165.61868,1.54
2023/1/30,City of Dover Wastewater Treatment Facility,"Dover, NH",112734893.7,118745307.8,106727678,0,0,0,1.335
2023/1/31,City of Dover Wastewater Treatment Facility,"Dover, NH",311483171.3,324745941.2,296670334.4,0,0,0,1.249
2023/2/2,City of Dover Wastewater Treatment Facility,"Dover, NH",270697578.1,313361862.4,226916427.1,68558.01515,56999.0686,81584.07271,0.989
2023/2/6,City of Dover Wastewater Treatment Facility,"Dover, NH",185019802.5,272773759.6,105343051.5,0,0,0,0.846
2023/2/7,City of Dover Wastewater Treatment Facility,"Dover, NH",418232150.6,433398810.5,403076477,6508.658992,3382.307954,11142.94794,1.736
2023/2/9,City of Dover Wastewater Treatment Facility,"Dover, NH",155345513.2,163964789.5,146730699.4,5885.548591,2963.739766,9400.791592,0.749
2023/2/13,City of Dover Wastewater Treatment Facility,"Dover, NH",222224111.9,253526437.6,192634519.6,12849.67736,7853.0133,17641.47827,0.756
2023/2/14,City of Dover Wastewater Treatment Facility,"Dover, NH",142219204.4,148400324,135890644.8,0,0,0,0.688
2023/2/16,City of Dover Wastewater Treatment Facility,"Dover, NH",104144839.8,123333003.3,85437179.88,7873.017644,4269.660301,10830.13204,1.26
2023/2/21,City of Dover Wastewater Treatment Facility,"Dover, NH",286192046.7,318050330.4,251374525,14957.22213,10253.05941,20919.84801,1.563
2023/2/23,City of Dover Wastewater Treatment Facility,"Dover, NH",433002655.3,475485584.4,386738503.7,24889.56894,17808.27101,33638.75825,1.463
2023/2/27,City of Dover Wastewater Treatment Facility,"Dover, NH",131932563.8,151923090.6,112995656.3,0,0,0,1.001
2023/3/7,City of Dover Wastewater Treatment Facility,"Dover, NH",107287452.3,112386393,102191563.5,8250.17272,5495.705032,11800.34863,0.679
2023/3/8,City of Dover Wastewater Treatment Facility,"Dover, NH",187795774.5,198826566.4,176770987.5,6337.223515,2281.646414,10892.11433,0.914
2023/3/9,City of Dover Wastewater Treatment Facility,"Dover, NH",217232751.7,280415981.4,168843062.6,0,0,0,1.277
2023/3/13,City of Dover Wastewater Treatment Facility,"Dover, NH",77706447.37,88529011.23,65077570.86,0,0,0,1.076
2023/3/14,City of Dover Wastewater Treatment Facility,"Dover, NH",224245151.3,237443223.1,210683210.5,0,0,0,1.38
2023/3/16,City of Dover Wastewater Treatment Facility,"Dover, NH",209843325.7,222054620.8,198181563.6,9179.442487,5860.728575,13115.53539,1.984
2023/3/20,City of Dover Wastewater Treatment Facility,"Dover, NH",220306726.3,239906874.7,204576262.1,0,0,0,1.499
2023/3/21,City of Dover Wastewater Treatment Facility,"Dover, NH",136510823.6,143820032.2,129205457.9,7440.887557,3561.553249,11152.12352,1.48
2023/3/23,City of Dover Wastewater Treatment Facility,"Dover, NH",139302558.1,150246392.2,128733710.4,0,0,0,0.885
2023/3/28,City of Dover Wastewater Treatment Facility,"Dover, NH",305969545.4,376388786.5,243375958.1,0,0,0,1.123
2023/3/29,City of Dover Wastewater Treatment Facility,"Dover, NH",215789053.2,224911096.3,206673389,18821.44224,14226.07223,24313.78005,3.13
2023/3/30,City of Dover Wastewater Treatment Facility,"Dover, NH",197401014.5,258825520.8,139016601.6,9526.680292,1689.747658,16595.68906,2.547
2023/4/6,City of Dover Wastewater Treatment Facility,"Dover, NH",128634848.8,137924497.7,118418580.9,0,0,0,1.193
2023/4/10,City of Dover Wastewater Treatment Facility,"Dover, NH",287339617.5,314313721.8,261017532.7,0,0,0,1.005
2023/4/11,City of Dover Wastewater Treatment Facility,"Dover, NH",305449175.6,318372845.9,292534290.6,0,0,0,0.928
2023/4/13,City of Dover Wastewater Treatment Facility,"Dover, NH",200003223,216637659.9,183084237.4,0,0,0,0.852
2023/4/17,City of Dover Wastewater Treatment Facility,"Dover, NH",263030169.5,273241599.8,252826199,0,0,0,0.999
2023/4/18,City of Dover Wastewater Treatment Facility,"Dover, NH",369063037.3,404475160.9,339878119.4,0,0,0,1.128
2023/4/20,City of Dover Wastewater Treatment Facility,"Dover, NH",78537023.96,84163127.36,73141864.4,0,0,0,1.056
2023/4/25,City of Dover Wastewater Treatment Facility,"Dover, NH",179714206.3,195006049.3,163974907.7,0,0,0,1.368
2023/4/26,City of Dover Wastewater Treatment Facility,"Dover, NH",202472987.3,212637591.1,192313824.3,0,0,0,0.744
2023/4/27,City of Dover Wastewater Treatment Facility,"Dover, NH",226891933.3,235551628.7,218238419.8,0,0,0,1.04
2023/5/1,City of Dover Wastewater Treatment Facility,"Dover, NH",279359198.7,295024549.7,262203962.6,0,0,0,1.115
2023/5/2,City of Dover Wastewater Treatment Facility,"Dover, NH",141789103.1,149403096.5,134179728.2,0,0,0,2.157
2023/5/4,City of Dover Wastewater Treatment Facility,"Dover, NH",147678437,189096220.5,107453980.3,0,0,0,1.45
2023/5/8,City of Dover Wastewater Treatment Facility,"Dover, NH",197735418.8,253398968.2,143299985.2,0,0,0,1.747
2023/5/9,City of Dover Wastewater Treatment Facility,"Dover, NH",188233317,195926757.8,180544616.7,0,0,0,1.23
2023/5/11,City of Dover Wastewater Treatment Facility,"Dover, NH",216691932.1,226329570.8,205516539.2,0,0,0,1.304
2023/5/15,City of Dover Wastewater Treatment Facility,"Dover, NH",181006932.8,196210740.3,164646814.9,0,0,0,0.919
2023/5/16,City of Dover Wastewater Treatment Facility,"Dover, NH",365083562.7,416472685.9,317754350.2,0,0,0,0.974
2023/5/18,City of Dover Wastewater Treatment Facility,"Dover, NH",143103063.9,153968820.2,133529413.4,0,0,0,2.168
2023/5/22,City of Dover Wastewater Treatment Facility,"Dover, NH",147147721.9,167200422.6,128634903.1,0,0,0,1.301
2023/5/24,City of Dover Wastewater Treatment Facility,"Dover, NH",293594877.9,317461337.3,270246563,0,0,0,1.212
2023/5/25,City of Dover Wastewater Treatment Facility,"Dover, NH",247925097.8,256688918.6,239168501.2,0,0,0,1.207
2023/5/30,City of Dover Wastewater Treatment Facility,"Dover, NH",295685062.1,305063228.8,286314944.9,0,0,0,1.133
2023/5/31,City of Dover Wastewater Treatment Facility,"Dover, NH",244649723.6,266470028.1,218156142.5,0,0,0,0.698
2023/6/1,City of Dover Wastewater Treatment Facility,"Dover, NH",363884971.9,387575276.7,338074011.1,0,0,0,0.984
2023/6/5,City of Dover Wastewater Treatment Facility,"Dover, NH",453388162.1,472047418.2,435123697.9,0,0,0,0.678
2023/6/6,City of Dover Wastewater Treatment Facility,"Dover, NH",403892189.8,420657882.4,383946625.9,0,0,0,1.161
2023/6/8,City of Dover Wastewater Treatment Facility,"Dover, NH",243804114.2,265122586.2,221765572.7,0,0,0,1.171
2023/6/12,City of Dover Wastewater Treatment Facility,"Dover, NH",260169742,270300871.2,250046365.3,0,0,0,1.309
2023/6/13,City of Dover Wastewater Treatment Facility,"Dover, NH",254432688.7,264018924.2,244853636,0,0,0,0.754
2023/6/15,City of Dover Wastewater Treatment Facility,"Dover, NH",137874576.8,168348437.5,110272875.9,0,0,0,0.883
2023/6/19,City of Dover Wastewater Treatment Facility,"Dover, NH",92357959.62,97918541.61,86799910.8,0,0,0,1.696
2023/6/20,City of Dover Wastewater Treatment Facility,"Dover, NH",91328860,98535750.84,84194616.76,0,0,0,1.528
2023/6/22,City of Dover Wastewater Treatment Facility,"Dover, NH",173121214.9,186196028.5,160920126.2,0,0,0,1.37
2023/6/26,City of Dover Wastewater Treatment Facility,"Dover, NH",55705344.2,60278197.67,51233548.64,0,0,0,0.79
2023/6/27,City of Dover Wastewater Treatment Facility,"Dover, NH",145870453,151495320.9,140249384.5,0,0,0,1.294
2023/6/29,City of Dover Wastewater Treatment Facility,"Dover, NH",115553657.5,131191171,100000061.3,0,0,0,0.817
2023/7/4,City of Dover Wastewater Treatment Facility,"Dover, NH",328757116,381052132.6,279095719.2,0,0,0,1.006
2023/7/5,City of Dover Wastewater Treatment Facility,"Dover, NH",211086882.6,222709723,199469761.9,0,0,0,1.71
2023/7/6,City of Dover Wastewater Treatment Facility,"Dover, NH",231039198.2,268477050.7,192962456.6,0,0,0,1.302
2023/7/10,City of Dover Wastewater Treatment Facility,"Dover, NH",69986670.01,79815235.03,60675298.14,0,0,0,1.652
2023/7/11,City of Dover Wastewater Treatment Facility,"Dover, NH",246701478.9,263340457.3,231842629.1,3079.26603,785.6887542,5135.517929,1.366
2023/7/13,City of Dover Wastewater Treatment Facility,"Dover, NH",742443530.5,770335698.7,715399883.4,0,0,0,0.636
2023/7/17,City of Dover Wastewater Treatment Facility,"Dover, NH",130105838.7,139390876,122324942,0,0,0,1.41
2023/7/18,City of Dover Wastewater Treatment Facility,"Dover, NH",177899208.6,225615001.9,132448943.6,0,0,0,2.676
2023/7/20,City of Dover Wastewater Treatment Facility,"Dover, NH",80594879.73,91433994.12,69879068.82,0,0,0,2.228
2023/7/24,City of Dover Wastewater Treatment Facility,"Dover, NH",186245684.2,209913472.9,160296295.4,0,0,0,3.579
2023/7/25,City of Dover Wastewater Treatment Facility,"Dover, NH",153771069.9,162027409.9,146153106.7,0,0,0,2.816
2023/7/27,City of Dover Wastewater Treatment Facility,"Dover, NH",170679138.7,178902874.5,162460119,0,0,0,0.99
2023/1/6,Akron Water Reclamation Facility,"Akron, OH",165766213.1,170635523.9,160901045.4,13868.10505,11415.18608,16650.05539,1.142
2023/1/9,Akron Water Reclamation Facility,"Akron, OH",248228538.9,254899600.1,241563709.1,11462.04812,8735.31069,14293.4563,1.35
2023/1/11,Akron Water Reclamation Facility,"Akron, OH",309282630.5,317952206.6,300621281.5,3325.480034,1836.944381,5311.680536,0.996
2023/1/13,Akron Water Reclamation Facility,"Akron, OH",266184903,274073507.9,258855553,16366.44521,13342.99099,19630.47573,0.988
2023/1/18,Akron Water Reclamation Facility,"Akron, OH",188444714.2,194663531.2,182230810.6,5209.424961,3017.50301,7451.071926,1.299
2023/1/20,Akron Water Reclamation Facility,"Akron, OH",270697454,276642983.1,264793031.6,7543.21028,5373.613728,9747.540859,1.253
2023/1/23,Akron Water Reclamation Facility,"Akron, OH",407366571.2,451854178.6,365608624.7,13716.23733,10857.65188,16772.90598,0.923
2023/1/25,Akron Water Reclamation Facility,"Akron, OH",329392033.5,348176100.6,309266247.4,2975.116986,1708.447308,4752.059153,1.238
2023/1/27,Akron Water Reclamation Facility,"Akron, OH",266893579,274064300.8,259730583.9,8400.262672,6278.773572,10953.50668,1.007
2023/1/30,Akron Water Reclamation Facility,"Akron, OH",364212375.2,389798438.3,340654789.2,14619.56236,10547.46722,18382.28045,1.667
2023/2/1,Akron Water Reclamation Facility,"Akron, OH",313729072.4,333688770.7,292977951.5,11067.13577,8661.116612,13882.76527,1.117
2023/2/3,Akron Water Reclamation Facility,"Akron, OH",333438986.3,364847903.8,302920391,16064.26636,11863.62681,20162.79433,1.209
2023/2/6,Akron Water Reclamation Facility,"Akron, OH",297676059.7,305060713.9,290299650.5,14123.14867,9810.660177,17132.89964,1.021
2023/2/8,Akron Water Reclamation Facility,"Akron, OH",307177793.9,316993954,296804973.3,9523.17618,6512.456601,12632.12189,1.068
2023/2/10,Akron Water Reclamation Facility,"Akron, OH",278928006.4,285499586.5,272345887.1,3255.513695,934.5658369,4958.222222,1.516
2023/2/13,Akron Water Reclamation Facility,"Akron, OH",649424336,698874067.3,597714255.1,2363.996584,1228.482447,4047.200753,0.897
2023/2/15,Akron Water Reclamation Facility,"Akron, OH",564075224.9,579250907.5,548207711.9,2962.783852,1449.89635,4732.361707,1.077
2023/2/17,Akron Water Reclamation Facility,"Akron, OH",289862558.6,324127678.5,252057517.9,1539.025564,799.7745465,2634.839563,1.516
2023/2/22,Akron Water Reclamation Facility,"Akron, OH",267245501,296286851.6,239762652.1,13286.99391,10008.02365,16491.31481,1.224
2023/2/24,Akron Water Reclamation Facility,"Akron, OH",1231718492,1394365445,1083731335,5869.925451,3910.166754,8395.788478,1.401
2023/2/27,Akron Water Reclamation Facility,"Akron, OH",260684503.3,279151082.1,240443782.8,5559.610126,3202.361219,7951.94682,1.176
2023/3/1,Akron Water Reclamation Facility,"Akron, OH",159644571.9,166181075.8,153113234.7,0,0,0,0.909
2023/3/6,Akron Water Reclamation Facility,"Akron, OH",187701519.1,194299586.8,181108962.4,3946.640824,2053.745814,6010.812043,1.266
2023/3/8,Akron Water Reclamation Facility,"Akron, OH",167385871.8,185901044.7,151267948.9,4029.795564,1697.051672,6566.811785,0.741
2023/3/13,Akron Water Reclamation Facility,"Akron, OH",255182311.8,266683696.2,244048896.5,0,0,0,2.485
2023/3/15,Akron Water Reclamation Facility,"Akron, OH",511675607.2,520669346.5,502695988.8,6767.653255,5058.4849,8824.657632,0.962
2023/3/17,Akron Water Reclamation Facility,"Akron, OH",331979891.5,341588124.5,322380412.1,4437.923766,2278.046281,7088.562354,0.812
2023/3/20,Akron Water Reclamation Facility,"Akron, OH",1542433346,1668406343,1410271732,0,0,0,1.199
2023/3/22,Akron Water Reclamation Facility,"Akron, OH",220377835.9,230510135.4,209833652.2,0,0,0,1.94
2023/3/24,Akron Water Reclamation Facility,"Akron, OH",124988528.7,134475238.8,114649616.2,0,0,0,0.69
2023/3/27,Akron Water Reclamation Facility,"Akron, OH",278138284.1,287049878.6,269234246.5,5464.595836,3459.674936,8033.053096,0.981
2023/3/29,Akron Water Reclamation Facility,"Akron, OH",173966226.5,194840909.2,155183862.7,0,0,0,0.825
2023/3/31,Akron Water Reclamation Facility,"Akron, OH",195566285.1,200530198.3,190595849.1,1400.381621,727.7265721,2397.478585,1.108
2023/4/3,Akron Water Reclamation Facility,"Akron, OH",324463031.7,341557367.9,308317480.6,0,0,0,0.71
2023/4/5,Akron Water Reclamation Facility,"Akron, OH",536113666.4,575756618,494121006.6,0,0,0,1.249
2023/4/10,Akron Water Reclamation Facility,"Akron, OH",2037813418,2090129624,1979594434,0,0,0,1.032
2023/4/12,Akron Water Reclamation Facility,"Akron, OH",373758901.6,407245182.8,339572817.6,2981.614074,1879.938972,4383.032109,1.135
2023/4/14,Akron Water Reclamation Facility,"Akron, OH",333533486.6,353196804,313038898.3,3222.268106,1602.828902,4907.590404,0.839
2023/4/17,Akron Water Reclamation Facility,"Akron, OH",239050472,270200488.3,214402571.6,0,0,0,0.578
2023/4/19,Akron Water Reclamation Facility,"Akron, OH",448919802.9,481032276.7,420234719.3,0,0,0,0.66
2023/4/21,Akron Water Reclamation Facility,"Akron, OH",170818839,176569687,165072421.2,0,0,0,0.5
2023/4/24,Akron Water Reclamation Facility,"Akron, OH",316931803.4,390853701.6,240134672.6,0,0,0,1.179
2023/4/26,Akron Water Reclamation Facility,"Akron, OH",136392742.7,184050529.6,86165790.26,0,0,0,0.749
2023/4/28,Akron Water Reclamation Facility,"Akron, OH",277871502.5,311277853.1,245774529.6,0,0,0,0.817
2023/5/1,Akron Water Reclamation Facility,"Akron, OH",471657642.7,524816740,416399322.4,0,0,0,1.033
2023/5/3,Akron Water Reclamation Facility,"Akron, OH",314217303.7,328826159,298612044.4,0,0,0,1.141
2023/5/5,Akron Water Reclamation Facility,"Akron, OH",310077334.7,317321033.9,302842321.1,0,0,0,1.275
2023/5/8,Akron Water Reclamation Facility,"Akron, OH",288839307.9,299217267.2,279055613.7,0,0,0,1.058
2023/5/12,Akron Water Reclamation Facility,"Akron, OH",319356800.4,460376383.5,181809840.3,0,0,0,0.679
2023/5/15,Akron Water Reclamation Facility,"Akron, OH",392236147.3,407923213.3,377347041.4,0,0,0,2.111
2023/5/17,Akron Water Reclamation Facility,"Akron, OH",273349619.9,296111963.7,248008915.2,0,0,0,1.689
2023/5/19,Akron Water Reclamation Facility,"Akron, OH",434080847.5,468852243,401446881,1834.300059,1053.337693,2929.870651,2.238
2023/5/22,Akron Water Reclamation Facility,"Akron, OH",485581752.2,496546572.7,474204888.6,3896.324259,1844.89583,5900.181373,1.039
2023/5/26,Akron Water Reclamation Facility,"Akron, OH",738780544.3,750725080,726856928.1,0,0,0,1.221
2023/5/31,Akron Water Reclamation Facility,"Akron, OH",352702415.5,396511593.9,309410495.2,0,0,0,1.269
2023/6/2,Akron Water Reclamation Facility,"Akron, OH",455668425.1,464920599.8,446429422.4,0,0,0,1.542
2023/6/5,Akron Water Reclamation Facility,"Akron, OH",397834405.6,420239215.9,377088451.1,0,0,0,1.535
2023/6/7,Akron Water Reclamation Facility,"Akron, OH",282830013.6,290978385.1,274707462.5,1609.783135,551.0443528,2755.97603,0.936
2023/6/9,Akron Water Reclamation Facility,"Akron, OH",305247574.2,380090833.7,229195521.3,0,0,0,0.674
2023/6/12,Akron Water Reclamation Facility,"Akron, OH",281143391.9,299503184.8,262298331,0,0,0,1.021
2023/6/14,Akron Water Reclamation Facility,"Akron, OH",327626241.5,378147964.4,282732273,0,0,0,1.985
2023/6/16,Akron Water Reclamation Facility,"Akron, OH",352832459.6,447004935.8,274814928.2,0,0,0,0.934
2023/6/21,Akron Water Reclamation Facility,"Akron, OH",393160119.9,402884498.7,383447872.2,2327.005812,1209.258752,3983.876476,1.52
2023/6/23,Akron Water Reclamation Facility,"Akron, OH",439921466.2,449140571,431201171.9,0,0,0,2.269
2023/6/26,Akron Water Reclamation Facility,"Akron, OH",319424612.6,337928969,302954174.9,0,0,0,1.398
2023/6/28,Akron Water Reclamation Facility,"Akron, OH",351734471.9,359004148.7,344474595.5,0,0,0,1.484
2023/6/30,Akron Water Reclamation Facility,"Akron, OH",440097452.8,461545166,419494832.4,0,0,0,2.474
2023/7/3,Akron Water Reclamation Facility,"Akron, OH",23697918.14,25285198.23,22111331.89,0,0,0,0.683
2023/7/5,Akron Water Reclamation Facility,"Akron, OH",502780710.6,521500468,482529832.1,0,0,0,1.254
2023/7/7,Akron Water Reclamation Facility,"Akron, OH",663063978.9,705462366,622054387.1,0,0,0,1.37
2023/7/10,Akron Water Reclamation Facility,"Akron, OH",316565172.4,444807196.4,181854185.9,0,0,0,0.576
2023/7/12,Akron Water Reclamation Facility,"Akron, OH",472852994.6,497412284.1,451450069.6,0,0,0,1.308
2023/7/14,Akron Water Reclamation Facility,"Akron, OH",591603576.1,620696329.3,561873582.4,0,0,0,2.334
2023/7/17,Akron Water Reclamation Facility,"Akron, OH",260072027.7,287334071.3,233402646.3,5631.100945,4028.985641,7610.590768,1.609
2023/7/19,Akron Water Reclamation Facility,"Akron, OH",115159676.8,118782513.1,111565388.6,0,0,0,1.25
2023/7/21,Akron Water Reclamation Facility,"Akron, OH",264753005.7,314165380.2,215173961.7,1644.955023,543.1501127,2827.830447,0.704
2023/7/24,Akron Water Reclamation Facility,"Akron, OH",142711942.8,146445332.7,138982577,1233.4752,308.4601006,2056.590762,1.505
2023/7/26,Akron Water Reclamation Facility,"Akron, OH",246569036.7,255666635.1,236289115,0,0,0,2.064
2023/7/28,Akron Water Reclamation Facility,"Akron, OH",147847493.5,165775427.2,130445376.8,0,0,0,2.848
2023/1/16,City of Clinton,"Clinton, IA",144094515.3,150373289,137819477.2,2140.856256,655.1023792,4023.152239,1.066
2023/1/18,City of Clinton,"Clinton, IA",132090427.6,147139883.7,118176299.1,0,0,0,1.414
2023/1/20,City of Clinton,"Clinton, IA",175626266.7,184586473.7,166271119.5,0,0,0,1.76
2023/1/23,City of Clinton,"Clinton, IA",159226701,166970948.9,150385208.8,0,0,0,1.267
2023/1/25,City of Clinton,"Clinton, IA",148782966,155569101.5,142001151.5,0,0,0,0.895
2023/1/27,City of Clinton,"Clinton, IA",176281854.9,184980159.3,167589346.6,0,0,0,1.831
2023/1/30,City of Clinton,"Clinton, IA",140844846.2,147306514.5,133745739.5,0,0,0,1.249
2023/2/1,City of Clinton,"Clinton, IA",158510609.8,171183349,145380333,0,0,0,1.12
2023/2/3,City of Clinton,"Clinton, IA",197993560.5,206408934.8,189584811.4,0,0,0,2.523
2023/2/6,City of Clinton,"Clinton, IA",155920200.2,180642619.4,131278257,0,0,0,0.57
2023/2/8,City of Clinton,"Clinton, IA",156308888.7,171306178.4,141039833.7,0,0,0,1.14
2023/2/10,City of Clinton,"Clinton, IA",163938802.1,178712690.3,147206123.6,0,0,0,0.799
2023/2/13,City of Clinton,"Clinton, IA",179290591.4,187066614.4,171519987.8,0,0,0,1.341
2023/2/15,City of Clinton,"Clinton, IA",115913751.5,126181441.2,105048281.1,0,0,0,1.019
2023/2/17,City of Clinton,"Clinton, IA",152518647.9,189964533.5,115966596.9,3197.028426,925.7367193,5473.371245,0.87
2023/2/20,City of Clinton,"Clinton, IA",153181702.7,159391144.3,146976520.4,2452.580477,1274.516114,4198.858778,1.084
2023/2/22,City of Clinton,"Clinton, IA",163315853.9,171788716.1,154390671,0,0,0,1.174
