"","time","incidence_2","wastewater","measured_ww","logWW","ND","ND_2","low_3_a","med_3_a","upr_3_a","error"
"1052",124,1.397824355,61.00151877,1.94116257,1.785340648,0,0,-0.731114329365799,1.26337284442721,2.44394995846276,0.521967803572787
"1062",125,1.583883111,66.37529248,0.924404032,1.822006448,0,0,-0.784949515929149,1.25397227286458,2.45924016312764,0.568034175135421
"1072",126,1.794692179,73.36979517,1.019188822,1.865517307,0,0,-0.726190842658269,1.33253014778231,2.44615437079749,0.532987159217695
"1082",127,2.033540627,81.90197013,2.014280993,1.913294349,0,0,-0.694768164937216,1.32197838241289,2.48737589071002,0.591315966587109
"1092",128,2.304152992,91.97611141,1.739446534,1.963675044,0,0,-0.789290279275277,1.31813105326903,2.45768417061875,0.645543990730974
"1102",129,2.610746764,103.6630057,2.267869275,2.015623797,0,0,-0.613162712238386,1.32244797840531,2.47414643420368,0.693175818594693
"1112",130,2.958097565,117.0869992,2.210461829,2.068508676,0,2,2.03542980180709,2.63081076067959,3.03735371284332,0.562302084679588
"1122",131,3.351612425,132.4185158,1.87827816,2.121948716,0,1,2.12248379819208,2.67872030796781,3.06184787203661,0.556771591967812
"1132",132,3.797412577,149.8703792,2.448863988,2.175715806,1,0,1.87134031369589,2.48981837627153,2.92028402865019,0.314102570271526
"1142",133,4.302426902,169.6968559,2.558513599,2.229673796,0,0,1.52602827845477,2.27323529363325,2.78082404996993,0.0435614976332483
"1152",134,4.874497355,192.1947179,1.993676351,2.283741448,0,0,1.15765910136523,2.07152751271434,2.68731703253022,0.212213935285656
"1162",135,5.522497831,217.7058778,2.381459738,2.337870155,0,1,1.5902902808794,2.35021540561738,2.83570789564004,0.0123452506173845
"1172",136,6.256468078,246.6213214,2.454101853,2.39203062,0,0,1.2500237997026,2.16678466083581,2.7352184142956,0.225245959164194
"1182",137,7.087007724,279.386186,2.241913021,2.446204929,0,1,1.63478244102156,2.39842756260168,2.87008398313721,0.0477773663983228
