date,concentration_north_1,low_north_1,med_north_1,upr_north_1,concentrationnorth_2,low_north_2,med_north_2,upr_north_2
2022/10/12,29064.51543,3.971290351,4.137023507,4.310456418,86797.26918,4.189273758,4.387783102,4.574040677
2022/10/13,NA,3.987295964,4.154626743,4.329107804,NA,4.208692205,4.407580562,4.596450038
2022/10/14,NA,4.00355858,4.172915907,4.346206378,NA,4.225023051,4.425391661,4.614137023
2022/10/15,NA,4.019571172,4.190306708,4.362466213,NA,4.244399909,4.442589416,4.63093802
2022/10/16,NA,4.035620543,4.207675352,4.379996732,NA,4.259977642,4.459695864,4.650353955
2022/10/17,12577.29303,4.048916828,4.225200313,4.396266067,96843.68509,4.276287221,4.476226103,4.666789613
2022/10/18,24208.47505,4.061986895,4.241895129,4.41397204,199362.956,4.289785107,4.491520463,4.684526833
2022/10/19,43448.83713,4.074998425,4.258334334,4.430254426,34322.82777,4.303235768,4.506981794,4.700815721
2022/10/20,NA,4.088106454,4.273985762,4.448259139,NA,4.315658083,4.521237597,4.716202099
2022/10/21,NA,4.100006032,4.289266808,4.463279074,NA,4.328124661,4.535095745,4.730723607
