date,concentration_eastern,low_eastern,med_eastern,upr_eastern,concentration_north,low_north,med_north,upr_north,concentration_south,low_south,med_south,upr_south
2023/5/20,NA,3.0392652,3.336798838,3.59728225,NA,3.164067803,3.416483701,3.633979204,NA,2.973103601,3.275186263,3.515485401
2023/5/21,500,3.036139472,3.337563731,3.598241126,500,3.153660955,3.414283431,3.633183589,500,2.968521298,3.274905388,3.517689968
2023/5/22,NA,3.033048046,3.337998549,3.600580895,NA,3.146919029,3.410765267,3.631410604,NA,2.967819962,3.274625844,3.52098775
2023/5/23,500,3.029609063,3.339322773,3.608157419,500,3.138986707,3.409587231,3.631366998,500,2.967649909,3.274943838,3.520274581
2023/5/24,NA,3.029177753,3.340323286,3.612403112,NA,3.134153068,3.407878119,3.631696046,NA,2.965853954,3.273880218,3.521884756
2023/5/25,500,3.028273789,3.341876562,3.616633832,500,3.126543641,3.405846121,3.629940357,500,2.965931795,3.273766722,3.521526553
2023/5/26,NA,3.026416625,3.344203492,3.618947335,NA,3.121761846,3.404378732,3.630609272,NA,2.965672197,3.274286376,3.525549637
2023/5/27,NA,3.026272397,3.345622953,3.62562856,NA,3.115925821,3.402098515,3.631448392,NA,2.964898337,3.274954532,3.529242079
2023/5/28,NA,3.026771993,3.347038361,3.632377849,500,3.10690639,3.401336444,3.634079145,500,2.961433927,3.275975338,3.533583953
2023/5/29,500,3.027015833,3.348864585,3.636785483,NA,3.100178246,3.400641724,3.638297309,NA,2.961294228,3.278254867,3.538766899
2023/5/30,NA,3.030217521,3.351081493,3.644314627,500,3.094734435,3.398945789,3.64265859,500,2.964347756,3.279641585,3.548498563
2023/5/31,500,3.031575468,3.353632853,3.652327713,NA,3.088912898,3.397979775,3.645350324,NA,2.965005985,3.282484991,3.555047596
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
