date,T_low,T_med,T_upper,R_low,R_med,R_upper
2022/9/26,1.017136141,1.15065562,1.330223477,0.972629222,1.122737476,1.293464781
2022/9/27,1.018439906,1.1513529,1.329821237,0.977428199,1.127195272,1.296515345
2022/9/28,1.019590722,1.152079438,1.329534147,0.982042579,1.1314603,1.299764316
2022/9/29,1.019913969,1.152404483,1.328031207,0.985836088,1.135490623,1.302142552
2022/9/30,1.020089249,1.152679839,1.327110018,0.988599289,1.138905674,1.304768826
2022/10/1,1.019462726,1.152656891,1.325720334,0.989814175,1.142010114,1.307647852
2022/10/2,1.017373518,1.15229731,1.324762261,0.990004987,1.144581154,1.310272447
2022/10/3,1.015344386,1.151480065,1.323324541,0.988302685,1.146135958,1.312003371
2022/10/4,1.012380469,1.150726932,1.322379939,0.986237641,1.147372662,1.314234102
2022/10/5,1.009203162,1.149628054,1.320486133,0.983061473,1.148437634,1.315207463
2022/10/6,1.007613933,1.14944132,1.319310073,0.980443484,1.150212457,1.317662053
2022/10/7,1.006593925,1.149777501,1.319236649,0.979988833,1.154185243,1.323030052
2022/10/8,1.007490516,1.151712699,1.320659673,0.983957106,1.161370616,1.331324864
2022/10/9,1.010570965,1.155066836,1.323670891,0.993081906,1.172251552,1.343717215
2022/10/10,1.015536074,1.160170247,1.329190136,1.006481402,1.18681266,1.361082797
2022/10/11,1.023384891,1.167030725,1.336677779,1.025949001,1.20590422,1.382148355
2022/10/12,1.034468481,1.175736805,1.345595916,1.050420961,1.228953447,1.407902288
2022/10/13,1.047028213,1.185315468,1.356307865,1.079588464,1.25541496,1.437490714
2022/10/14,1.061586289,1.196170792,1.369499697,1.1104751,1.284253248,1.470111567
2022/10/15,1.075728995,1.207505966,1.3832228,1.141617078,1.313195258,1.505414784
2022/10/16,1.089333894,1.218745026,1.397490249,1.169615505,1.340972329,1.540215386
2022/10/17,1.101559228,1.229377725,1.409971062,1.194695871,1.366273837,1.572733169
2022/10/18,1.11218927,1.239255636,1.422421138,1.216367698,1.388821731,1.602213459
