date,count,positive,concentration,substitution,low_7_a,med_7_a,upr_7_a,low_7_s,med_7_s,upr_7_s
2022/6/11,6,6,3.466915815,3.466915815,3.60858762,3.664883588,3.722011104,3.510667428,3.582126455,3.65229385
2022/6/12,6,4,3.508056526,3.238361019,3.602668771,3.659321543,3.716693025,3.501693921,3.573404749,3.643644989
2022/6/13,6,6,3.564604891,3.564604891,3.597169936,3.654188224,3.71177508,3.493600067,3.565318902,3.635787637
2022/6/14,6,6,3.648716505,3.648716505,3.592255596,3.649363107,3.707147239,3.485808515,3.557685344,3.628142809
2022/6/15,6,6,3.858070623,3.858070623,3.587626103,3.644890319,3.702886772,3.478582508,3.5504992,3.621113095
2022/6/16,6,6,3.592164296,3.592164296,3.583351176,3.640739928,3.698828504,3.471414783,3.543678208,3.614439736
2022/6/17,6,5,3.551881715,3.409729763,3.57944816,3.636899821,3.69536806,3.46500455,3.537492634,3.608217888
2022/6/18,6,5,3.48067327,3.350389392,3.576384715,3.63372146,3.692482617,3.459752309,3.532149596,3.602873051
2022/6/19,6,4,3.612657656,3.308095106,3.573809735,3.63107024,3.689701634,3.455554817,3.527787013,3.598711269
2022/6/20,6,4,3.507932937,3.238278626,3.571823188,3.629027919,3.687396577,3.452542784,3.524526402,3.595249974
2022/6/21,6,5,3.918332109,3.715105092,3.570409418,3.627347246,3.685397461,3.450803636,3.522285529,3.59281942
2022/6/22,6,5,3.709108868,3.54075239,3.569114976,3.62560957,3.683261106,3.449285366,3.520499057,3.590870778
2022/6/23,6,5,3.776403418,3.596831183,3.567685911,3.623816732,3.681214816,3.448123367,3.518899333,3.589523706
2022/6/24,6,6,3.589903964,3.589903964,3.56603073,3.621693341,3.678808538,3.44673465,3.517526678,3.588081815
2022/6/25,6,6,3.517903233,3.517903233,3.563889512,3.619320274,3.67626889,3.445368347,3.51600995,3.586742281
2022/6/26,6,6,3.531747553,3.531747553,3.561571728,3.616606125,3.67327744,3.443685325,3.514283402,3.585150358
2022/6/27,6,5,3.581399055,3.434327546,3.558619125,3.613452714,3.669814407,3.441787146,3.512137502,3.583038064
2022/6/28,6,5,3.762014466,3.584840389,3.555303638,3.60988254,3.666123137,3.439386593,3.509706189,3.580639271
2022/6/29,6,5,3.827703573,3.639581311,3.551338314,3.605632972,3.66182553,3.436369425,3.506687521,3.577736214
2022/6/30,6,4,3.850876332,3.466907556,3.546585439,3.600785359,3.656788038,3.43288974,3.503157255,3.573789945
2022/7/1,6,6,3.789689535,3.789689535,3.541506577,3.595319033,3.651061749,3.428434312,3.498901676,3.569520143
2022/7/2,6,5,3.689750258,3.524620216,3.53543263,3.58920627,3.644569598,3.423554116,3.494016486,3.564580315
2022/7/3,6,5,3.387966887,3.273134073,3.529071326,3.582598188,3.637617367,3.418374038,3.488686523,3.559519767
2022/7/4,6,5,3.68625549,3.521707909,3.52237349,3.5757384,3.630425351,3.412636211,3.483311609,3.553960967
2022/7/5,6,5,3.51392363,3.378098025,3.515120686,3.568512141,3.623349221,3.40729989,3.477814611,3.548468791
2022/7/6,6,5,3.375735057,3.262940882,3.507576416,3.561134431,3.616232092,3.401733754,3.472306769,3.543239557
2022/7/7,6,6,3.623509707,3.623509707,3.499749824,3.553608339,3.608824219,3.396444868,3.466829077,3.537568707
2022/7/8,6,6,3.597701984,3.597701984,3.491609806,3.545842867,3.601527697,3.390772603,3.461148754,3.531960694
